Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
Richmond/Norfolk,Weekly,"2022-03-20 00:00:00",Conventional,1.267496987,324612.54,119698.85,34270.03,482.81,89102.25,,,,81058.60
Richmond/Norfolk,Weekly,"2022-03-13 00:00:00",Conventional,1.277708433,337417.44,122146.56,34402.71,569.36,94844.07,,,,85454.73
Richmond/Norfolk,Weekly,"2022-03-06 00:00:00",Conventional,1.256242986,327258.34,119239.25,32924.04,546.22,93945.85,,,,80602.98
Richmond/Norfolk,Weekly,"2022-02-27 00:00:00",Conventional,1.214263681,319052.44,124800.98,33117.40,532.82,84598.96,,,,76002.28
Roanoke,Weekly,"2022-03-20 00:00:00",Conventional,1.151657881,194980.23,76263.76,11772.21,7.29,43532.06,,,,63404.92
Roanoke,Weekly,"2022-03-13 00:00:00",Conventional,1.166565043,205143.62,76857.45,11915.15,18.09,51402.58,,,,64950.34
Roanoke,Weekly,"2022-03-06 00:00:00",Conventional,1.172740319,191519.40,70991.31,12017.69,84.80,48186.51,,,,60239.09
Roanoke,Weekly,"2022-02-27 00:00:00",Conventional,1.109798269,199686.09,81014.11,12851.22,40.78,45047.94,,,,60732.03
Sacramento,Weekly,"2022-03-20 00:00:00",Conventional,1.592743126,394341.06,98689.21,101039.05,1257.20,90071.82,,,,103283.78
Sacramento,Weekly,"2022-03-13 00:00:00",Conventional,1.663041234,430349.52,75835.74,131640.91,1002.66,85805.33,,,,136064.88
Sacramento,Weekly,"2022-03-06 00:00:00",Conventional,1.763782118,395371.67,75368.85,131184.46,1112.80,99282.66,,,,88422.90
Sacramento,Weekly,"2022-02-27 00:00:00",Conventional,1.740944213,441532.65,85186.30,143661.47,685.22,90336.13,,,,121663.52
"San Diego",Weekly,"2022-03-20 00:00:00",Conventional,1.365638959,500744.05,90894.58,8862.15,14142.59,155632.80,,,,231211.93
"San Diego",Weekly,"2022-03-13 00:00:00",Conventional,1.380338589,540597.64,92457.60,10119.89,10954.26,139100.35,,,,287965.55
"San Diego",Weekly,"2022-03-06 00:00:00",Conventional,1.372275607,521425.08,90319.79,11268.87,10406.47,155000.78,,,,254429.17
"San Diego",Weekly,"2022-02-27 00:00:00",Conventional,1.330116626,520459.38,84607.02,10861.26,13324.82,147225.06,,,,264441.23
"San Francisco",Weekly,"2022-03-20 00:00:00",Conventional,1.450972629,762631.12,215981.39,96257.98,2735.15,134053.57,,,,313603.03
"San Francisco",Weekly,"2022-03-13 00:00:00",Conventional,1.684112062,908589.26,157505.39,140891.88,2456.95,116989.65,,,,490745.39
"San Francisco",Weekly,"2022-03-06 00:00:00",Conventional,1.753398213,619554.85,120308.58,119083.51,2891.43,129030.84,,,,248240.49
"San Francisco",Weekly,"2022-02-27 00:00:00",Conventional,1.850717766,849177.60,141914.63,162904.54,2232.18,120323.40,,,,421802.85
Seattle,Weekly,"2022-03-20 00:00:00",Conventional,1.801529690,478391.59,73761.46,37967.21,558.43,122165.17,,,,243939.31
Seattle,Weekly,"2022-03-13 00:00:00",Conventional,1.796174837,458186.35,78920.55,36728.97,459.14,100139.60,,,,241938.10
Seattle,Weekly,"2022-03-06 00:00:00",Conventional,1.699702505,511486.90,75506.39,54238.49,459.97,102144.36,,,,279137.69
Seattle,Weekly,"2022-02-27 00:00:00",Conventional,1.743387243,506693.79,68051.60,67920.77,521.83,101607.31,,,,268592.27
"South Carolina",Weekly,"2022-03-20 00:00:00",Conventional,1.368385991,495295.28,200577.62,43011.07,990.54,144613.51,,,,106102.54
"South Carolina",Weekly,"2022-03-13 00:00:00",Conventional,1.385707620,487424.49,191149.31,41475.01,936.24,144484.61,,,,109379.33
"South Carolina",Weekly,"2022-03-06 00:00:00",Conventional,1.346909007,494560.33,199304.71,40931.81,1020.97,154178.59,,,,99124.25
"South Carolina",Weekly,"2022-02-27 00:00:00",Conventional,1.357708585,450474.63,196391.48,40348.18,1124.82,119039.92,,,,93570.22
Spokane,Weekly,"2022-03-20 00:00:00",Conventional,1.576179328,69715.17,16925.49,5293.30,0.00,18427.95,,,,29068.43
Spokane,Weekly,"2022-03-13 00:00:00",Conventional,1.554714471,66612.25,16467.56,4866.51,18.90,16074.92,,,,29184.35
Spokane,Weekly,"2022-03-06 00:00:00",Conventional,1.501312893,69744.38,14472.73,7946.18,3.48,16641.43,,,,30680.56
Spokane,Weekly,"2022-02-27 00:00:00",Conventional,1.502929115,70028.64,13978.72,9077.02,0.00,15722.31,,,,31250.59
"St. Louis",Weekly,"2022-03-20 00:00:00",Conventional,1.238682273,193773.03,72269.71,5458.21,5.67,57871.87,,,,58167.58
"St. Louis",Weekly,"2022-03-13 00:00:00",Conventional,1.209983715,196987.32,71818.12,5249.96,6.62,61752.90,,,,58159.73
"St. Louis",Weekly,"2022-03-06 00:00:00",Conventional,1.204417586,189222.97,71383.29,6385.90,5.67,57971.65,,,,53476.46
"St. Louis",Weekly,"2022-02-27 00:00:00",Conventional,1.215761714,188271.28,70083.22,11256.04,8.50,58069.34,,,,48854.17
Syracuse,Weekly,"2022-03-20 00:00:00",Conventional,1.422133413,74361.95,15023.87,22440.20,201.94,32570.61,,,,4125.32
Syracuse,Weekly,"2022-03-13 00:00:00",Conventional,1.378883796,81545.54,16779.60,24762.71,37.57,35234.62,,,,4731.04
Syracuse,Weekly,"2022-03-06 00:00:00",Conventional,1.363982671,81206.24,14848.63,25534.49,25.09,35859.62,,,,4938.41
Syracuse,Weekly,"2022-02-27 00:00:00",Conventional,1.327162108,77170.89,15960.97,24093.81,203.51,31663.25,,,,5249.34
Tampa,Weekly,"2022-03-20 00:00:00",Conventional,1.503345820,463182.07,211957.50,12551.99,18.94,101615.90,,,,137037.74
Tampa,Weekly,"2022-03-13 00:00:00",Conventional,1.481492687,442931.32,203949.72,11236.18,26.46,94162.94,,,,133556.02
Tampa,Weekly,"2022-03-06 00:00:00",Conventional,1.450681410,448882.20,217178.81,11712.70,25.27,93205.77,,,,126759.66
Tampa,Weekly,"2022-02-27 00:00:00",Conventional,1.485101308,462270.75,232825.90,11982.31,26.66,108225.74,,,,109210.14
Toledo,Weekly,"2022-03-20 00:00:00",Conventional,1.187660116,137911.22,51582.84,4956.61,3284.35,24930.70,,,,53156.72
Toledo,Weekly,"2022-03-13 00:00:00",Conventional,1.157898585,147470.83,51481.04,5875.27,3883.82,27522.89,,,,58707.81
Toledo,Weekly,"2022-03-06 00:00:00",Conventional,1.228126255,133105.11,45019.00,5127.05,3697.62,26402.45,,,,52858.99
Toledo,Weekly,"2022-02-27 00:00:00",Conventional,1.166888060,146601.07,47615.19,6709.26,6650.43,25534.56,,,,60091.63
"West Tex/New Mexico",Weekly,"2022-03-20 00:00:00",Conventional,1.149281026,898257.76,228556.19,93284.91,5191.08,384033.45,,,,187192.13
"West Tex/New Mexico",Weekly,"2022-03-13 00:00:00",Conventional,1.197177217,826763.80,232391.00,93476.42,5136.70,299294.17,,,,196465.52
"West Tex/New Mexico",Weekly,"2022-03-06 00:00:00",Conventional,1.223898545,863732.31,229891.81,109668.92,6282.29,324630.50,,,,193258.80
"West Tex/New Mexico",Weekly,"2022-02-27 00:00:00",Conventional,1.127585389,843385.09,237668.78,91021.60,6075.77,338147.20,,,,170471.74
Wichita,Weekly,"2022-03-20 00:00:00",Conventional,1.099246291,108039.53,24775.27,1326.45,2.16,26645.34,,,,55290.31
Wichita,Weekly,"2022-03-13 00:00:00",Conventional,1.164108826,94285.41,23065.22,1655.48,10.40,25323.27,,,,44231.05
Wichita,Weekly,"2022-03-06 00:00:00",Conventional,1.087871082,110050.77,27087.78,1528.19,4.32,28556.58,,,,52873.91
Wichita,Weekly,"2022-02-27 00:00:00",Conventional,1.034263909,107741.77,25856.07,1331.36,8.11,30140.83,,,,50405.40
California,Weekly,"2022-03-20 00:00:00",Conventional,1.432239371,5479048.47,1250478.26,362152.13,127369.16,1352474.64,,,,2386574.29
California,Weekly,"2022-03-13 00:00:00",Conventional,1.489590609,6046572.99,1127141.84,494637.04,110524.70,1265821.95,,,,3048447.46
California,Weekly,"2022-03-06 00:00:00",Conventional,1.509157129,5347882.00,1074261.12,460868.54,107770.72,1385245.75,,,,2319735.87
California,Weekly,"2022-02-27 00:00:00",Conventional,1.510758677,5776922.14,1139540.06,532615.39,112432.33,1326882.61,,,,2665451.76
"Great Lakes",Weekly,"2022-03-20 00:00:00",Conventional,1.340040837,3760310.11,1131589.90,314486.61,105642.44,808840.14,,,,1399751.03
"Great Lakes",Weekly,"2022-03-13 00:00:00",Conventional,1.313802121,3935453.23,1107788.73,359624.50,116889.73,867692.22,,,,1483458.04
"Great Lakes",Weekly,"2022-03-06 00:00:00",Conventional,1.370028459,3724685.98,1016845.47,341436.41,119324.72,841062.33,,,,1406017.05
"Great Lakes",Weekly,"2022-02-27 00:00:00",Conventional,1.300882202,3990377.03,1058655.20,433670.86,191473.14,826845.63,,,,1479732.20
Midsouth,Weekly,"2022-03-20 00:00:00",Conventional,1.352512372,3859258.34,1429093.18,465737.66,8676.16,1263479.61,,,,692271.73
Midsouth,Weekly,"2022-03-13 00:00:00",Conventional,1.309954920,4030701.04,1434739.09,484535.42,8748.77,1326959.64,,,,775718.11
Midsouth,Weekly,"2022-03-06 00:00:00",Conventional,1.328973752,3774324.88,1289315.93,438279.65,9092.86,1354321.78,,,,683314.66
Midsouth,Weekly,"2022-02-27 00:00:00",Conventional,1.304508996,3854303.55,1410592.94,483604.35,9861.83,1260344.36,,,,689900.07
Northeast,Weekly,"2022-03-20 00:00:00",Conventional,1.589549354,4713341.46,1215466.94,1697634.24,4186.03,1422627.06,,,,373427.17
Northeast,Weekly,"2022-03-13 00:00:00",Conventional,1.576057165,4851490.54,1254347.32,1745933.02,3440.22,1449440.55,,,,398329.44
Northeast,Weekly,"2022-03-06 00:00:00",Conventional,1.549523289,4725949.41,1205852.63,1679510.24,3300.48,1471645.29,,,,365640.78
Northeast,Weekly,"2022-02-27 00:00:00",Conventional,1.483255747,5777474.43,1786911.33,1947513.38,7582.25,1626072.32,,,,409395.15
Plains,Weekly,"2022-03-20 00:00:00",Conventional,1.376801712,1795683.89,590877.11,296685.42,1352.03,552165.78,,,,354603.54
Plains,Weekly,"2022-03-13 00:00:00",Conventional,1.404127983,1724575.69,608902.54,266157.94,1231.50,541023.87,,,,307259.84
Plains,Weekly,"2022-03-06 00:00:00",Conventional,1.356631223,1797072.66,614103.05,292760.20,1543.14,556366.05,,,,332300.21
Plains,Weekly,"2022-02-27 00:00:00",Conventional,1.244177650,1918399.01,590164.92,399921.43,3495.82,584600.18,,,,340216.67
"South Central",Weekly,"2022-03-20 00:00:00",Conventional,1.155408040,4818642.04,1678527.69,370946.60,26740.41,1544963.39,,,,1197463.95
"South Central",Weekly,"2022-03-13 00:00:00",Conventional,1.174975777,4719031.66,1670186.78,375870.43,24476.75,1526784.59,,,,1121713.11
"South Central",Weekly,"2022-03-06 00:00:00",Conventional,1.130951444,4742829.47,1631813.24,443910.69,28194.06,1536318.57,,,,1102592.91
"South Central",Weekly,"2022-02-27 00:00:00",Conventional,1.083684467,4813430.22,1688129.66,441760.09,29068.33,1523715.80,,,,1130756.34
Southeast,Weekly,"2022-03-20 00:00:00",Conventional,1.395327379,4550269.84,2059590.04,154223.55,1744.89,1086758.18,,,,1247953.18
Southeast,Weekly,"2022-03-13 00:00:00",Conventional,1.424417807,4535247.31,1985179.89,151257.48,1702.68,1098545.55,,,,1298561.72
Southeast,Weekly,"2022-03-06 00:00:00",Conventional,1.407883522,4418421.50,2004506.05,150479.21,1843.54,1089455.04,,,,1172137.65
Southeast,Weekly,"2022-02-27 00:00:00",Conventional,1.423975586,4334045.74,2042387.36,138372.61,2041.28,1041316.60,,,,1109927.89
West,Weekly,"2022-03-20 00:00:00",Conventional,1.385079550,6189787.69,1385046.08,445351.29,57165.83,1524388.07,,,,2777836.41
West,Weekly,"2022-03-13 00:00:00",Conventional,1.376367940,6114734.33,1385283.84,472728.50,45968.00,1422027.28,,,,2788726.72
West,Weekly,"2022-03-06 00:00:00",Conventional,1.385247336,6271778.49,1236353.81,608539.16,23642.57,1471090.29,,,,2932152.67
West,Weekly,"2022-02-27 00:00:00",Conventional,1.307041440,6399859.02,1416350.36,600968.50,22486.88,1607463.19,,,,2752590.10
"Total U.S.",Weekly,"2022-03-20 00:00:00",Conventional,1.380875060,35166341.83,10740669.20,4107217.52,332876.95,9555696.87,,,,10429881.29
"Total U.S.",Weekly,"2022-03-13 00:00:00",Conventional,1.389018878,35957806.78,10573570.02,4350744.33,312982.34,9498295.65,,,,11222214.44
"Total U.S.",Weekly,"2022-03-06 00:00:00",Conventional,1.385604875,34802944.39,10073051.30,4415784.11,294712.09,9705505.10,,,,10313891.79
"Total U.S.",Weekly,"2022-02-27 00:00:00",Conventional,1.346962455,36864811.15,11132731.84,4978426.61,378441.84,9797240.69,,,,10577970.17
Albany,Weekly,"2022-03-20 00:00:00",Organic,1.851868028,3325.75,55.80,312.85,1.01,2760.46,,,,195.63
Albany,Weekly,"2022-03-13 00:00:00",Organic,1.695323577,3800.42,36.52,192.76,4.06,3415.77,,,,151.30
Albany,Weekly,"2022-03-06 00:00:00",Organic,1.740154451,3804.41,42.51,606.24,3.04,3003.60,,,,149.03
Albany,Weekly,"2022-02-27 00:00:00",Organic,2.024080570,2686.94,68.85,632.48,1.01,1786.23,,,,198.37
Atlanta,Weekly,"2022-03-20 00:00:00",Organic,1.903779967,23155.07,111.48,2846.50,0.00,11410.54,,,,8786.56
Atlanta,Weekly,"2022-03-13 00:00:00",Organic,1.981801989,27925.95,85.38,2799.98,0.00,10317.93,,,,14722.67
Atlanta,Weekly,"2022-03-06 00:00:00",Organic,2.052911348,24852.14,96.85,2859.44,0.00,6625.33,,,,15270.52
Atlanta,Weekly,"2022-02-27 00:00:00",Organic,1.836331334,30563.07,100.38,2102.08,0.00,11767.14,,,,16593.47
Baltimore/Washington,Weekly,"2022-03-20 00:00:00",Organic,1.772550392,57950.64,357.94,3901.02,2.30,47471.28,,,,6218.11
Baltimore/Washington,Weekly,"2022-03-13 00:00:00",Organic,1.888207278,52626.03,418.72,3775.00,8.06,43098.01,,,,5326.24
Baltimore/Washington,Weekly,"2022-03-06 00:00:00",Organic,1.752431209,47829.20,418.78,3271.13,5.76,38444.18,,,,5689.35
Baltimore/Washington,Weekly,"2022-02-27 00:00:00",Organic,1.772489538,49800.38,411.08,3001.59,8.02,41176.33,,,,5203.36
Birmingham/Montgomery,Weekly,"2022-03-20 00:00:00",Organic,1.714499119,11919.96,37.14,198.82,0.00,10815.42,,,,868.58
Birmingham/Montgomery,Weekly,"2022-03-13 00:00:00",Organic,1.786326433,12049.87,20.23,198.90,0.00,10377.37,,,,1453.37
Birmingham/Montgomery,Weekly,"2022-03-06 00:00:00",Organic,1.777630505,9417.31,21.16,290.63,0.00,6678.67,,,,2426.85
Birmingham/Montgomery,Weekly,"2022-02-27 00:00:00",Organic,1.488265947,14945.09,46.30,174.34,0.00,11366.94,,,,3357.50
Boise,Weekly,"2022-03-20 00:00:00",Organic,2.594109855,5235.74,0.94,453.04,0.00,1271.63,,,,3510.12
Boise,Weekly,"2022-03-13 00:00:00",Organic,2.550474506,5217.17,7.68,643.26,0.00,1473.75,,,,3092.48
Boise,Weekly,"2022-03-06 00:00:00",Organic,2.172940232,6065.47,0.00,581.13,0.00,2951.76,,,,2532.58
Boise,Weekly,"2022-02-27 00:00:00",Organic,2.163497874,6583.11,2.41,723.51,0.00,3269.98,,,,2587.21
Boston,Weekly,"2022-03-20 00:00:00",Organic,1.889302398,32151.93,165.30,1422.41,0.00,29801.27,,,,762.94
Boston,Weekly,"2022-03-13 00:00:00",Organic,1.828628161,34852.61,112.09,1176.34,0.00,32697.18,,,,867.00
Boston,Weekly,"2022-03-06 00:00:00",Organic,1.933421309,26405.33,119.05,1326.83,0.00,24173.60,,,,785.86
Boston,Weekly,"2022-02-27 00:00:00",Organic,1.951092054,27486.01,123.55,1351.30,0.00,25277.06,,,,734.10
Buffalo/Rochester,Weekly,"2022-03-20 00:00:00",Organic,1.773361691,11955.09,752.30,90.01,0.00,11112.77,,,,0.00
Buffalo/Rochester,Weekly,"2022-03-13 00:00:00",Organic,1.625028718,11858.73,499.59,86.41,0.00,11272.72,,,,0.00
Buffalo/Rochester,Weekly,"2022-03-06 00:00:00",Organic,1.705477809,6168.94,759.48,112.60,0.00,5296.86,,,,0.00
Buffalo/Rochester,Weekly,"2022-02-27 00:00:00",Organic,1.615271357,9028.03,914.91,99.04,0.00,8014.07,,,,0.00
Charlotte,Weekly,"2022-03-20 00:00:00",Organic,1.732205365,23692.70,118.50,3460.64,24.69,18599.81,,,,1489.06
Charlotte,Weekly,"2022-03-13 00:00:00",Organic,1.766688454,21258.50,117.09,2759.78,44.18,17096.75,,,,1240.70
Charlotte,Weekly,"2022-03-06 00:00:00",Organic,1.763423219,17190.31,76.99,2726.74,27.72,9811.43,,,,4547.44
Charlotte,Weekly,"2022-02-27 00:00:00",Organic,1.720785428,21376.88,88.85,2571.82,21.57,14169.94,,,,4524.69
Chicago,Weekly,"2022-03-20 00:00:00",Organic,1.948396719,42652.47,269.01,3165.88,0.00,16450.76,,,,22766.82
Chicago,Weekly,"2022-03-13 00:00:00",Organic,1.875216774,45620.02,359.29,3184.00,0.00,20542.97,,,,21533.76
Chicago,Weekly,"2022-03-06 00:00:00",Organic,1.781114908,33426.75,294.18,2668.53,0.00,15791.74,,,,14672.29
Chicago,Weekly,"2022-02-27 00:00:00",Organic,1.800492876,35962.89,377.17,3019.56,0.00,18104.17,,,,14461.99
Cincinnati/Dayton,Weekly,"2022-03-20 00:00:00",Organic,2.138582927,12684.32,31.64,2045.28,0.00,2301.37,,,,8306.03
Cincinnati/Dayton,Weekly,"2022-03-13 00:00:00",Organic,2.147168040,13863.46,75.62,1875.77,0.00,2984.57,,,,8927.49
Cincinnati/Dayton,Weekly,"2022-03-06 00:00:00",Organic,2.113638240,14576.96,48.48,2146.98,0.00,2913.95,,,,9467.55
Cincinnati/Dayton,Weekly,"2022-02-27 00:00:00",Organic,2.199276765,10737.30,51.65,1960.70,0.00,1529.49,,,,7195.45
Columbus,Weekly,"2022-03-20 00:00:00",Organic,1.918192709,8108.29,262.76,741.91,0.00,3158.46,,,,3945.16
Columbus,Weekly,"2022-03-13 00:00:00",Organic,1.978112051,9153.62,288.43,701.50,0.00,3473.52,,,,4690.17
Columbus,Weekly,"2022-03-06 00:00:00",Organic,1.887704810,8791.80,271.81,725.85,0.00,3651.99,,,,4142.14
Columbus,Weekly,"2022-02-27 00:00:00",Organic,1.918957699,7807.37,312.14,837.52,0.00,2165.12,,,,4492.58
"Dallas/Ft. Worth",Weekly,"2022-03-20 00:00:00",Organic,1.672070668,40690.66,3606.42,282.48,0.00,25915.30,,,,10886.45
"Dallas/Ft. Worth",Weekly,"2022-03-13 00:00:00",Organic,1.677795167,39819.93,2906.65,227.46,0.00,28025.70,,,,8660.13
"Dallas/Ft. Worth",Weekly,"2022-03-06 00:00:00",Organic,1.659314909,40560.38,3180.98,220.49,0.00,28457.88,,,,8701.02
"Dallas/Ft. Worth",Weekly,"2022-02-27 00:00:00",Organic,1.636936219,42557.71,3627.26,194.67,0.00,31077.38,,,,7658.40
Denver,Weekly,"2022-03-20 00:00:00",Organic,1.919212517,30173.57,2753.21,372.92,0.00,7848.98,,,,19198.46
Denver,Weekly,"2022-03-13 00:00:00",Organic,1.877660713,29918.66,3051.80,310.34,0.00,7145.40,,,,19411.12
Denver,Weekly,"2022-03-06 00:00:00",Organic,1.746215102,36892.14,3736.49,411.58,0.00,9237.67,,,,23506.40
Denver,Weekly,"2022-02-27 00:00:00",Organic,1.833704389,37052.31,4176.46,386.35,0.00,9898.03,,,,22591.46
Detroit,Weekly,"2022-03-20 00:00:00",Organic,1.606829586,19171.05,224.87,1471.23,0.00,12528.84,,,,4946.11
Detroit,Weekly,"2022-03-13 00:00:00",Organic,1.633129638,21861.85,246.07,1830.65,0.00,14915.69,,,,4869.45
Detroit,Weekly,"2022-03-06 00:00:00",Organic,1.695019650,18677.35,122.92,1224.44,0.00,12499.67,,,,4830.32
Detroit,Weekly,"2022-02-27 00:00:00",Organic,1.656323623,14995.78,190.75,1337.60,0.00,9416.08,,,,4051.35
"Grand Rapids",Weekly,"2022-03-20 00:00:00",Organic,1.587318339,9144.00,0.00,1151.87,0.00,7992.13,,,,0.00
"Grand Rapids",Weekly,"2022-03-13 00:00:00",Organic,1.519676536,11457.62,3.78,1157.50,0.00,10296.34,,,,0.00
"Grand Rapids",Weekly,"2022-03-06 00:00:00",Organic,1.235134224,10536.73,7.68,642.68,0.00,9886.37,,,,0.00
"Grand Rapids",Weekly,"2022-02-27 00:00:00",Organic,1.277745337,11400.40,31.39,1256.74,0.00,10112.27,,,,0.00
Harrisburg/Scranton,Weekly,"2022-03-20 00:00:00",Organic,1.772740033,16985.21,769.35,566.26,0.00,15648.13,,,,1.47
Harrisburg/Scranton,Weekly,"2022-03-13 00:00:00",Organic,1.723961701,16939.68,346.21,461.01,0.00,16131.17,,,,1.29
Harrisburg/Scranton,Weekly,"2022-03-06 00:00:00",Organic,1.697060040,12480.19,238.87,451.03,0.00,11790.29,,,,0.00
Harrisburg/Scranton,Weekly,"2022-02-27 00:00:00",Organic,1.756146834,12712.31,198.74,452.00,0.00,12042.77,,,,18.80
Hartford/Springfield,Weekly,"2022-03-20 00:00:00",Organic,2.092134420,16176.69,430.96,4360.69,0.00,11380.66,,,,4.37
Hartford/Springfield,Weekly,"2022-03-13 00:00:00",Organic,1.925991908,16999.95,705.65,2962.92,0.00,13331.38,,,,0.00
Hartford/Springfield,Weekly,"2022-03-06 00:00:00",Organic,2.133795873,13312.45,304.34,3990.01,0.00,9015.17,,,,2.93
Hartford/Springfield,Weekly,"2022-02-27 00:00:00",Organic,2.054686965,13833.92,529.81,3731.16,0.00,9507.83,,,,65.11
Houston,Weekly,"2022-03-20 00:00:00",Organic,1.466783968,21877.05,3556.93,35.12,0.00,12240.77,,,,6044.23
Houston,Weekly,"2022-03-13 00:00:00",Organic,1.576094430,17793.77,2526.64,25.72,0.00,11354.57,,,,3886.84
Houston,Weekly,"2022-03-06 00:00:00",Organic,1.581300595,23588.08,3029.59,32.78,0.00,14998.59,,,,5527.11
Houston,Weekly,"2022-02-27 00:00:00",Organic,1.506575603,20884.92,2699.80,11.61,0.00,14516.51,,,,3657.00
Indianapolis,Weekly,"2022-03-20 00:00:00",Organic,1.978351582,8040.18,142.87,646.44,0.00,4255.76,,,,2995.12
Indianapolis,Weekly,"2022-03-13 00:00:00",Organic,1.932144635,9269.65,109.21,760.79,0.00,4886.31,,,,3513.34
Indianapolis,Weekly,"2022-03-06 00:00:00",Organic,2.003462343,7070.51,123.44,656.38,0.00,3017.70,,,,3272.99
Indianapolis,Weekly,"2022-02-27 00:00:00",Organic,1.918514124,7439.95,197.61,610.48,0.00,3815.42,,,,2816.45
Jacksonville,Weekly,"2022-03-20 00:00:00",Organic,1.268874559,30957.11,51.70,199.43,0.00,30543.44,,,,162.55
Jacksonville,Weekly,"2022-03-13 00:00:00",Organic,1.294766578,28705.16,20.67,197.39,0.00,27762.85,,,,724.25
Jacksonville,Weekly,"2022-03-06 00:00:00",Organic,1.305565513,24570.42,31.00,189.11,0.00,19844.66,,,,4505.64
Jacksonville,Weekly,"2022-02-27 00:00:00",Organic,1.147852022,29091.75,31.06,125.26,0.00,21093.23,,,,7842.21
"Las Vegas",Weekly,"2022-03-20 00:00:00",Organic,1.980742756,11649.75,1503.56,259.65,0.00,3578.27,,,,6308.27
"Las Vegas",Weekly,"2022-03-13 00:00:00",Organic,1.859767861,11941.36,856.48,256.26,0.00,3992.36,,,,6836.26
"Las Vegas",Weekly,"2022-03-06 00:00:00",Organic,1.647950133,12532.10,755.95,277.80,0.00,5228.87,,,,6269.49
"Las Vegas",Weekly,"2022-02-27 00:00:00",Organic,1.591434475,16621.38,987.50,220.83,0.00,6683.12,,,,8729.93
