Week Ending,Geography,Type,ASP,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,Bulk GTIN
8/1/2021,West,Organic,1.956514081,251217.31,11577.62,20866.22,14.27,91896.96,126862.24
7/25/2021,West,Organic,1.82730547,253918.79,12743.46,23547.29,38.85,90936.32,126652.87
7/18/2021,West,Organic,1.886526044,290718.89,12649.38,20485.54,0,91018.18,166565.79
9/5/2021,California,Conventional,1.221680881,6827155.78,1633650.15,594407.38,156859.55,2403237.89,2039000.81
8/29/2021,California,Conventional,1.308969395,5800961.98,1306842.76,535957.09,166193.27,1421544.22,2370424.63
8/22/2021,California,Conventional,1.278281052,5795558.96,1146820.32,550116.25,155611.73,1302400.94,2640609.72
8/15/2021,California,Conventional,1.368022964,5711724.78,1186577.34,562926.03,156200.77,1475712.76,2330307.88
9/5/2021,Great Lakes,Conventional,1.131019553,3742690.13,731252.29,684992.25,131456.39,999496.67,1195492.52
8/29/2021,Great Lakes,Conventional,1.183639248,3480916.55,515294.04,728215.14,193019.56,949516.98,1094870.84
8/22/2021,Great Lakes,Conventional,1.110083942,3687235.16,485916.18,752155.69,136684.3,1126869.86,1185609.12
8/15/2021,Great Lakes,Conventional,1.049757509,4036107.86,502701.36,980199.87,293631.21,899418.65,1360156.76
9/5/2021,Midsouth,Conventional,1.066124134,3580414.98,1048868.64,516004.01,10770.6,1324817.63,679954.1
8/29/2021,Midsouth,Conventional,1.114383462,3821465.31,1022365.06,715483.66,11011.38,1336677.65,735927.56
8/22/2021,Midsouth,Conventional,1.083140399,3910827.11,1023188.22,699482.63,10651.85,1599463.65,578040.76
8/15/2021,Midsouth,Conventional,1.138388064,3794385.82,1042793.65,685658.07,9928.8,1341185.23,714820.08
9/5/2021,Northeast,Conventional,1.170594716,4839754.19,521503.09,2371334.83,5597.09,1635602.34,305716.84
8/29/2021,Northeast,Conventional,1.14274261,5229290.82,527685.91,2758422.95,5616.86,1501832.68,435732.42
8/22/2021,Northeast,Conventional,1.217055074,5215303.08,497726.01,2760473.58,6077.46,1624900.61,326125.42
8/15/2021,Northeast,Conventional,1.205045963,5314302.27,506255.98,2852282.11,9114.17,1599317.05,347332.96
9/5/2021,Plains,Conventional,1.112603753,1790266.34,551075.31,350209.11,1396.81,551219.82,336365.29
8/29/2021,Plains,Conventional,1.128275171,1748106.06,531574.86,342393.25,1195.35,531805.97,341136.63
8/22/2021,Plains,Conventional,1.106987922,1787362.68,570610.09,373481.27,1286.53,493711.96,348272.82
8/15/2021,Plains,Conventional,1.027109478,1962020.37,570418.77,488234.23,1697.97,543108.85,358560.55
9/5/2021,South Central,Conventional,0.87640207,5932952.36,2255828.43,800516.46,132738.13,1698923.08,1044946.26
8/29/2021,South Central,Conventional,0.851094585,6010887.49,2289542.3,798574.03,136414.51,1648816.49,1137540.16
8/22/2021,South Central,Conventional,0.817748485,5862786.62,2238565.88,663239.2,90271.86,1963721.23,906988.45
8/15/2021,South Central,Conventional,0.827015565,5794435.41,2387460.81,690100.75,142535.54,1522685.99,1051652.32
9/5/2021,Southeast,Conventional,1.117562085,4887548.08,1847583.74,233179.41,1847.94,1532311.73,1272625.25
8/29/2021,Southeast,Conventional,1.092183872,4885148.46,1768176.53,254842.94,1859.9,1606187.83,1254081.27
8/22/2021,Southeast,Conventional,1.072708595,4934047.73,1812039.57,257627.07,1986.84,1649915.05,1212479.21
8/15/2021,Southeast,Conventional,1.095134736,4969978.96,1806122.15,284943.97,2681.89,1594786.62,1281444.33
9/5/2021,West,Conventional,1.017960271,7228980.33,1616163.51,983006.69,31294.09,1554824.66,3043691.38
8/29/2021,West,Conventional,0.990021177,7269464.24,1633575.46,961995.56,27840.9,1442564.43,3203487.89
8/22/2021,West,Conventional,1.100069979,6393052.5,1559017.18,745082.89,36686.99,1494591.57,2557673.87
8/15/2021,West,Conventional,1.046698842,7005997.16,1450668.83,917869.28,37692.29,1517434.25,3082332.51
9/5/2021,California,Organic,1.903557089,319705.35,18877.33,17453.15,10.18,164278.17,119086.52
8/29/2021,California,Organic,1.952906897,313850.24,21089.51,18140,12.49,158317.02,116291.23
8/22/2021,California,Organic,1.835193923,341694.42,28746.26,21073.58,7.77,178235.37,113631.45
8/15/2021,California,Organic,1.910638844,329857.18,27517.96,22515.51,0,178757.18,101066.52
9/5/2021,Great Lakes,Organic,1.645707358,181079.74,5529.5,15261.41,0,96249.1,64039.73
8/29/2021,Great Lakes,Organic,1.757539251,174008.55,5252.3,16254.1,2.23,90699.92,61800
8/22/2021,Great Lakes,Organic,1.599276079,182496.45,5690.46,17244.39,7.23,100482.5,59071.87
8/15/2021,Great Lakes,Organic,1.652200136,169426.97,4390.41,14719.08,6.69,89617.23,60693.55
9/5/2021,Midsouth,Organic,1.681649036,228377.23,2182.5,22183.86,64.38,125915.2,78031.29
8/29/2021,Midsouth,Organic,1.694283007,227512.49,4840.22,21008.69,57.39,136191.69,65414.49
8/22/2021,Midsouth,Organic,1.738806207,227329.76,1901.28,22118.17,76.73,174222.99,29010.58
8/15/2021,Midsouth,Organic,1.742032369,212850.54,1550.79,19285,45.21,161535.38,30434.16
9/5/2021,Northeast,Organic,1.813436531,294082.79,16202.84,23059.11,20.18,233463.77,21336.89
8/29/2021,Northeast,Organic,1.783301023,278860.22,13351.98,20822.57,15.71,228364.09,16305.86
8/22/2021,Northeast,Organic,1.774965619,281343.15,11626.29,17630.3,12.45,235002.03,17072.09
8/15/2021,Northeast,Organic,1.794984724,261748,9864.22,18545.22,20.75,218422,14895.81
9/5/2021,Plains,Organic,1.512379111,61529.91,5561.64,2072.37,10.17,48813.89,5071.84
8/29/2021,Plains,Organic,1.606199283,59995.29,8212.41,2577.68,18.72,42064.82,7121.67
8/22/2021,Plains,Organic,1.662727222,45728.66,7548.59,2159.15,55.65,29941.06,6024.21
8/15/2021,Plains,Organic,1.638043631,44953.03,7511.59,2231.59,67.79,29511.92,5630.15
9/5/2021,South Central,Organic,1.545818198,155750.81,25967.01,4116.98,0,99867.87,25798.95
8/29/2021,South Central,Organic,1.488280797,151341.16,22948.66,7453.95,0,104591.03,16347.52
8/22/2021,South Central,Organic,1.526982506,98761.14,10686.62,2777.63,1.8,66720.17,18574.92
8/15/2021,South Central,Organic,1.572182274,98641.13,18441.99,2375,0,52589.68,25234.46
9/5/2021,Southeast,Organic,1.436723066,287826.46,1995.62,8006.73,10.02,245341.63,32472.46
8/29/2021,Southeast,Organic,1.436236353,269239.95,2042.83,7831.71,16.2,230030.49,29318.72
8/22/2021,Southeast,Organic,1.595985578,240761.24,1669.96,9465.56,8.72,208017.8,21599.2
8/15/2021,Southeast,Organic,1.518651699,243600.14,1647.71,7228.72,7.8,211426.79,23289.11
9/5/2021,West,Organic,1.885662377,265068.68,13158.07,19610.62,1.08,91329.8,140969.12
8/29/2021,West,Organic,1.858712866,256653.13,12340.74,21851.21,3.96,93451.8,129005.42
8/22/2021,West,Organic,1.893029958,251922.88,12511.71,20929.51,5.13,86875.27,131601.26
8/15/2021,West,Organic,1.876709492,258953.92,13277.82,23289.38,1.12,79374.19,143011.4
10/3/2021,California,Conventional,1.404650322,5342750.48,1126553.68,535275.35,93282.8,1472067.53,2115571.11
9/26/2021,California,Conventional,1.374619936,5583495.76,1308960.52,562238.32,93057.29,1487145.34,2132094.29
9/19/2021,California,Conventional,1.369312801,5582003.13,1433505.07,524354.17,100772.06,1451501.39,2071870.45
9/12/2021,California,Conventional,1.40896848,5530353.21,1359575.16,506230.16,160411.55,1390645.79,2113490.55
10/3/2021,Great Lakes,Conventional,1.105501151,3683586.14,945651.64,479046.83,155979.94,816949.68,1285958.05
9/26/2021,Great Lakes,Conventional,1.216406407,3183910.5,694083.47,489524.34,124510.94,747742.88,1128048.87
9/19/2021,Great Lakes,Conventional,1.136051824,3502369.95,662523.87,656538.09,247806.42,719390.56,1216111
9/12/2021,Great Lakes,Conventional,1.094684423,3615640.41,655363.46,697616.77,251675.19,804285.3,1206699.69
10/3/2021,Midsouth,Conventional,1.228716634,3496678.32,1143666.7,551555.29,10577.32,1168842.53,622036.48
9/26/2021,Midsouth,Conventional,1.177712897,3516936.12,1151086.32,582696.27,9950.41,1239443.43,533759.69
9/19/2021,Midsouth,Conventional,1.15735391,3629818.83,1094945.47,588897.82,11672.69,1403192.94,531109.92
9/12/2021,Midsouth,Conventional,1.185512908,3585845.84,1020522.3,626893.5,10783.35,1320723.4,606923.28
10/3/2021,Northeast,Conventional,1.339004863,4535898.92,890830.91,1935746.34,3984.64,1430599.01,274738.02
9/26/2021,Northeast,Conventional,1.294222901,4590427.98,836514.23,2067416.96,4589.46,1469037.48,212869.85
9/19/2021,Northeast,Conventional,1.295801996,4311495.21,715906.89,1949428.66,4666.65,1408884.92,232608.09
9/12/2021,Northeast,Conventional,1.200725639,4731258.1,574930.79,2367784.45,5289.04,1480078.25,303175.56
10/3/2021,Plains,Conventional,1.187237327,1682244.08,553337.64,278842.5,1059.8,504598.87,344405.26
9/26/2021,Plains,Conventional,1.159390986,1693947.07,542413.65,285968.8,1179.08,535861.79,328523.75
9/19/2021,Plains,Conventional,1.122681638,1743283.99,572540.73,337124.74,1084.53,509727.49,322806.5
9/12/2021,Plains,Conventional,1.13549387,1744228.56,587761.27,310143.64,1101.12,523503.1,321719.43
10/3/2021,South Central,Conventional,0.994753771,4486453.66,1708660.18,341377.71,108235.88,1227880.36,1100299.52
9/26/2021,South Central,Conventional,0.92828506,5617715.65,2296874.09,662674.1,111326.33,1541653.9,1005187.23
9/19/2021,South Central,Conventional,0.947433068,5532932.97,2207381.36,683421.3,105347.6,1550075.66,986707.06
9/12/2021,South Central,Conventional,0.912895515,5598834.44,2271291.17,694646.11,120079.83,1572107.83,940709.51
10/3/2021,Southeast,Conventional,1.142047101,4777821.93,2144412.42,219502.75,3535.27,1163348.63,1247022.86
9/26/2021,Southeast,Conventional,1.213829054,4304708.73,1675945.5,254745.98,1885.57,1371915.19,1000216.48
9/19/2021,Southeast,Conventional,1.163012431,4611691.25,1762623.4,258852.3,1972.78,1525687.2,1062555.57
9/12/2021,Southeast,Conventional,1.155280087,4579888.13,1727293.21,222816.67,1659.59,1434407.71,1193710.94
10/3/2021,West,Conventional,1.069697526,6602114.69,1868613.74,509654.63,28207.2,1464251.51,2731387.61
9/26/2021,West,Conventional,1.074593848,6563600.7,1803154.15,553380.86,27239.08,1482495.4,2697331.21
9/19/2021,West,Conventional,1.121760238,6168423.2,1595908.17,631289.29,25668.91,1455414.22,2460142.61
9/12/2021,West,Conventional,1.132014166,6315500.75,1546335.42,716699.56,28992.9,1512607.45,2510865.42
10/3/2021,California,Organic,1.974513878,290234.25,18606.75,16993.88,0,136914.19,117719.43
9/26/2021,California,Organic,1.844615422,303937.72,27324.13,20158.37,5.45,151464.9,104984.87
9/19/2021,California,Organic,1.870709601,304924.74,27746.62,19798.21,20.62,158578.76,98780.53
9/12/2021,California,Organic,1.851289385,342082.2,24276.37,20663.54,0,185235.9,111906.4
10/3/2021,Great Lakes,Organic,1.653400051,137990.92,5706.61,12898.68,0,71102.76,48282.88
9/26/2021,Great Lakes,Organic,1.599710122,160113.84,7174.1,13192.59,0,82323.07,57424.08
9/19/2021,Great Lakes,Organic,1.633130993,168383.38,6404.4,13685.76,0,87706.72,60586.49
9/12/2021,Great Lakes,Organic,1.657086274,172547.04,5462.05,15670.41,0,86368.73,65045.86
10/3/2021,Midsouth,Organic,1.711545586,190711.04,1629.25,26478.97,77.73,125735.23,36789.86
9/26/2021,Midsouth,Organic,1.628724143,205167.9,1614.63,25235.11,80.26,141394.82,36843.09
9/19/2021,Midsouth,Organic,1.676179393,231612.54,1921.45,26748.78,84.02,135518.94,67339.35
9/12/2021,Midsouth,Organic,1.725707158,218537.96,1872.15,26640.05,55.55,112406.23,77563.97
10/3/2021,Northeast,Organic,1.817148182,240126.77,12281.94,19517.65,3.21,193834,14489.98
9/26/2021,Northeast,Organic,1.794122649,258127.73,15627.8,19895.77,13.09,195931.33,26659.73
9/19/2021,Northeast,Organic,1.751057384,300556.23,23739.16,27479.77,19.94,229548.7,19768.65
9/12/2021,Northeast,Organic,1.794225044,284431.03,12611.16,22076.95,23.27,228166.67,21552.97
10/3/2021,Plains,Organic,1.759722489,43560.65,8304.34,2215.44,23.69,26847.68,6169.5
9/26/2021,Plains,Organic,1.65461032,49436.74,7143.37,2094.58,13.5,34145.45,6039.84
9/19/2021,Plains,Organic,1.721994063,48532.09,7865.66,2164.92,43.89,32263.12,6194.51
9/12/2021,Plains,Organic,1.663805174,63298.16,10406.14,2165.62,44.08,44335.7,6346.61
10/3/2021,South Central,Organic,1.523744079,126859.1,18250.76,3500.91,0,85971.08,19136.34
9/26/2021,South Central,Organic,1.515982585,137158.8,16573.56,1630.89,0,95415.02,23539.33
9/19/2021,South Central,Organic,1.506956811,137980.98,15741.01,2139.77,0,98892.82,21207.39
9/12/2021,South Central,Organic,1.542644134,139846.79,15728.05,2193.69,0,100796.99,21128.06
10/3/2021,Southeast,Organic,1.144861376,406445.96,1776.69,8676.17,2.41,300083.09,95907.61
9/26/2021,Southeast,Organic,1.380754803,243658.94,1703.81,7946.66,18.95,183555.02,50434.51
9/19/2021,Southeast,Organic,1.740860663,209344.08,2010.9,7475.38,28.36,175939.09,23890.35
9/12/2021,Southeast,Organic,1.347935596,277918.25,1788.69,8198.77,17.07,232981.86,34931.86
10/3/2021,West,Organic,1.946165113,266026.56,14018.09,17901.59,0,88705.38,145401.49
9/26/2021,West,Organic,1.938931513,274795.77,14781.04,19865.79,31.62,86099.88,154017.45
9/19/2021,West,Organic,2.03056932,270683.02,14174.32,21423.87,136.61,87114.23,147833.99
9/12/2021,West,Organic,2.000538631,260754.07,13381.36,19296.73,28.7,88577.44,139469.84
10/31/2021,California,Conventional,1.349447087,5127369.92,1255298.14,461322.5,115601.64,1373233.82,1921913.82
10/24/2021,California,Conventional,1.192314553,5759682.58,1244037.83,598149,111192.2,1359815.49,2446488.07
10/17/2021,California,Conventional,1.219225361,6121452.61,1215870.1,496234.23,108959.1,2200845.22,2099543.96
10/10/2021,California,Conventional,1.35253528,5711161.96,1272161.17,559891.93,102622.99,1642739.9,2133745.97
10/31/2021,Great Lakes,Conventional,1.077823218,3703431.5,806616.17,490199.39,115682.25,857485.15,1433448.54
10/24/2021,Great Lakes,Conventional,1.215459098,3337709.48,786206.69,450569.89,173968.2,765597.31,1161367.38
10/17/2021,Great Lakes,Conventional,1.175524195,3472236.38,904473.49,398865.6,122650.71,811042.05,1235204.52
10/10/2021,Great Lakes,Conventional,1.202356986,3369119.16,765683.84,424239.11,183813.69,834543.37,1160839.16
10/31/2021,Midsouth,Conventional,1.180864365,3518532.79,1144536.68,463260.44,14650.06,1113899.86,782185.75
10/24/2021,Midsouth,Conventional,1.243735375,3391197.91,1122970.29,482327.1,11551.56,1144591.87,629757.08
10/17/2021,Midsouth,Conventional,1.252231529,3456567.16,1094993.36,526421.53,12322.85,1208357.38,614472.05
10/10/2021,Midsouth,Conventional,1.233400523,3525481.43,1119695.66,534369.08,12338.4,1249611.57,609466.72
10/31/2021,Northeast,Conventional,1.335352791,4630711.77,965175.87,1794404.66,3820.23,1462863.36,404447.65
10/24/2021,Northeast,Conventional,1.371915265,4471564.9,916503.52,1743759.06,2828.32,1501456.1,307017.89
10/17/2021,Northeast,Conventional,1.363163834,4669704.8,919279.29,1834993.26,1039.54,1593879.38,320513.33
10/10/2021,Northeast,Conventional,1.304922083,4987293.11,888723.25,2170570.17,1690.6,1646482.8,279826.29
10/31/2021,Plains,Conventional,1.067710479,1783393.03,555898.4,383975,1304.29,513140.99,329074.34
10/24/2021,Plains,Conventional,1.131330267,1697948.57,543954.53,292123.92,1508.95,512567.97,347793.19
10/17/2021,Plains,Conventional,1.156338891,1664493.81,518954.97,297916.17,1440.38,531960.25,314222.04
10/10/2021,Plains,Conventional,1.213080323,1681596.79,541881.04,261164.43,1317.17,528227.17,349006.97
10/31/2021,South Central,Conventional,0.874641192,5087420.31,1754726.61,353818.09,74731.47,1907652.14,996492
10/24/2021,South Central,Conventional,0.970115917,4624042.34,1764443.92,338594.46,75047.01,1405097.42,1040859.53
10/17/2021,South Central,Conventional,0.995640944,4524473.59,1788298.21,341788.32,93242.36,1306477.26,994667.44
10/10/2021,South Central,Conventional,0.992609962,4685807.53,1818971.97,345499.46,92323.94,1402497.31,1026514.86
10/31/2021,Southeast,Conventional,1.101016891,4365795.13,1884188.03,157323.53,3120.67,1153949.7,1167213.2
10/24/2021,Southeast,Conventional,1.112569426,4411186.31,1930202.72,164019.98,3574.54,1163198.51,1150190.57
10/17/2021,Southeast,Conventional,1.112609228,4432968.74,1941127.69,170436.43,4375.72,1166551.92,1150476.98
10/10/2021,Southeast,Conventional,1.153282702,4887951.22,2281765.15,184803.43,4521.3,1097960.03,1318901.32
10/31/2021,West,Conventional,1.091511137,6121017.57,1597461.97,455255.16,22129.33,1406412.68,2639758.43
10/24/2021,West,Conventional,1.086419863,6444637.59,1827584.77,487237.08,24976.46,1372475.47,2732363.82
10/17/2021,West,Conventional,1.161890384,5938230.23,1582847.8,465852.32,27842.66,1412449.49,2449237.95
10/10/2021,West,Conventional,1.176708562,5947996.28,1457586.27,487632.12,33503.46,1474170.74,2495103.69
10/31/2021,California,Organic,2.037134382,292159.28,17006.29,16155.07,7.4,135581.71,123408.81
10/24/2021,California,Organic,1.990725035,277978,15280.03,16441.83,127.8,130217.92,115910.42
10/17/2021,California,Organic,1.963364153,302646.9,18388.73,17619,24.77,141746.2,124868.21
10/10/2021,California,Organic,1.917919074,282112.12,17699.4,18315.74,5.73,146179.58,99911.67
10/31/2021,Great Lakes,Organic,1.525970482,187872.13,4971.86,13114.27,0,80527.81,89258.19
10/24/2021,Great Lakes,Organic,1.697888364,155646.19,6605.57,12419.74,0,79337.01,57283.87
10/17/2021,Great Lakes,Organic,1.694545453,151316.59,6405.92,12345.58,0,76154.59,56410.5
10/10/2021,Great Lakes,Organic,1.538911358,172080.29,7247.13,12644.61,0,97109.76,55078.79
10/31/2021,Midsouth,Organic,1.620270577,210845.27,1564.55,18842.13,43.64,157673.11,32721.84
10/24/2021,Midsouth,Organic,1.747422389,201503.24,1670.38,20130.74,72.17,150998.22,28631.73
10/17/2021,Midsouth,Organic,1.745552953,195163.34,1596.8,23149.78,72.63,144094.36,26249.78
10/10/2021,Midsouth,Organic,1.684054196,205710.86,1608.88,21383.6,60.47,152620.46,30037.46
10/31/2021,Northeast,Organic,1.760642936,261881.97,15765.93,18143.07,5.38,203720.55,24247.04
10/24/2021,Northeast,Organic,1.758550206,262931.71,26053.57,21143.25,9.63,203119.67,12605.59
10/17/2021,Northeast,Organic,1.814551697,242536.9,12935.7,21454.6,5.81,198122.71,10018.09
10/10/2021,Northeast,Organic,1.834459628,239404.77,13592.99,17029.38,7.86,193979.64,14794.91
10/31/2021,Plains,Organic,1.752521974,38987.15,7451.4,2011.56,16.92,24675.26,4832.01
10/24/2021,Plains,Organic,1.752799749,40360.61,7763.49,2098.95,20.31,25008.64,5469.21
10/17/2021,Plains,Organic,1.753866291,43697.15,8263.7,1916.64,13.52,27593.57,5909.72
10/10/2021,Plains,Organic,1.814787637,39858.05,8433.86,1801.98,16.89,23671.24,5934.07
10/31/2021,South Central,Organic,1.568730883,139543.09,24842.62,3814.87,3.24,88646.85,22235.52
10/24/2021,South Central,Organic,1.546307223,127046.32,18482.62,2541.37,1.54,85568.41,20452.39
10/17/2021,South Central,Organic,1.528042188,122500.52,13710.18,1908.88,0,86906.17,19975.3
10/10/2021,South Central,Organic,1.628873785,134572.15,33096.35,4223.85,8.99,79499.57,17743.39
10/31/2021,Southeast,Organic,1.043189972,536756.86,1767.54,6990.7,25.68,375445.63,152527.31
10/24/2021,Southeast,Organic,1.103752743,455278.94,1496.67,6738.41,18.64,343073.55,103951.67
10/17/2021,Southeast,Organic,1.12347027,384950.86,1347.28,6920.47,20.76,288881.71,87780.65
10/10/2021,Southeast,Organic,1.026892289,395178.61,1670.11,6917.52,2.84,344690.68,41897.47
10/31/2021,West,Organic,1.910124871,260615.84,15013.38,31442.2,7.42,78107.65,136045.19
10/24/2021,West,Organic,1.922431593,249520.58,14064.45,22067.79,9.73,86033.01,127345.62
10/17/2021,West,Organic,1.936040491,262169.2,13009.26,26932.49,5.1,87994.76,134227.59
10/10/2021,West,Organic,2.038362417,260727.12,13278.52,22044.81,10.64,85305.98,140087.16
11/28/2021,California,Conventional,1.414120857,4631404.37,1194028.66,411252.69,106490.59,1148741.41,1770891.03
11/21/2021,California,Conventional,1.402693341,4863668.2,1066235.5,440372.7,108811.69,1303803.33,1944444.98
11/14/2021,California,Conventional,1.339934545,5285283.58,1142599.1,445501.09,116951.93,1590509.06,1989722.4
